轮播频道,#genre#
Nickelodeon,http://75.127.89.169:35441/endday20260630.php?id=707
Bloomberg,http://75.127.89.169:35441/endday20260630.php?id=708
NickJr,http://75.127.89.169:35441/endday20260630.php?id=709
BBC Cbeebies,http://75.127.89.169:35441/endday20260630.php?id=710
經典卡通,http://75.127.89.169:35441/endday20260630.php?id=713
DreamWorks,https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
MCE,https://cdn12.178.indevs.in/163189/5bda99f1c049edef
美亞電影台,http://75.127.89.169:35441/endday20260630.php?id=715
美亞電影台(TW),http://75.127.89.169:35441/endday20260630.php?id=716
thiII,http://75.127.89.169:35441/endday20260630.php?id=717
ANX,http://75.127.89.169:35441/endday20260630.php?id=719
華納電視,http://75.127.89.169:35441/endday20260630.php?id=720#http://75.127.89.169:35441/endday20260630.php?id=722
tvN,http://75.127.89.169:35441/endday20260630.php?id=723
CinemaWorld,http://75.127.89.169:35441/endday20260630.php?id=725#https://cdn12.178.indevs.in/163189/6086cfe7a9756110
CINEMAX,http://75.127.89.169:35441/endday20260630.php?id=727
SUKAN+,http://75.127.89.169:35441/endday20260630.php?id=724
HBO(港),id=724 
HBO_Signature,http://75.127.89.169:35441/endday20260630.php?id=732#http://75.127.89.169:35441/endday20260630.php?id=726
HBO_Hits,http://75.127.89.169:35441/endday20260630.php?id=734#http://75.127.89.169:35441/endday20260630.php?id=736
HBO家庭,http://75.127.89.169:35441/endday20260630.php?id=737#http://75.127.89.169:35441/endday20260630.php?id=739
amc電影台,http://75.127.89.169:35441/endday20260630.php?id=743
CatchPlay電影台,http://75.127.89.169:35441/endday20260630.php?id=745
RockEntertaiment(TW),http://75.127.89.169:35441/endday20260630.php?id=746
RcckAction,http://75.127.89.169:35441/endday20260630.php?id=747
經典電影,http://75.127.89.169:35441/endday20260630.php?id=749
采昌影劇,http://75.127.89.169:35441/endday20260630.php?id=750#http://75.127.89.169:35441/endday20260630.php?id=751
红豆TV,http://75.127.89.169:35441/endday20260630.php?id=752
大立,http://75.127.89.169:35441/endday20260630.php?id=755
SMART知識台,http://75.127.89.169:35441/endday20260630.php?id=757
CmusIc,http://75.127.89.169:35441/endday20260630.php?id=758
HAKKA TV,http://75.127.89.169:35441/endday20260630.php?id=759
新唐人亞太台,http://75.127.89.169:35441/endday20260630.php?id=761#http://75.127.89.169:35441/endday20260630.php?id=762
古典音樂台,http://75.127.89.169:35441/endday20260630.php?id=765 
mezzo Live,http://75.127.89.169:35441/endday20260630.php?id=766
豬哥亮歌廳秀,http://75.127.89.169:35441/endday20260630.php?id=767
MagellanTV頻道,http://75.127.89.169:35441/endday20260630.php?id=768
空中英語教室,http://75.127.89.169:35441/endday20260630.php?id=770
ELTV生活英語台,http://75.127.89.169:35441/endday20260630.php?id=771#http://75.127.89.169:35441/endday20260630.php?id=772
ABC互動英語,http://75.127.89.169:35441/endday20260630.php?id=773
BBC Earth,http://75.127.89.169:35441/endday20260630.php?id=774
BBC Lifestyie,http://75.127.89.169:35441/endday20260630.php?id=775
BBC_NEWS,http://75.127.89.169:35441/endday20260630.php?id=776
History歴史頻道,http://75.127.89.169:35441/endday20260630.php?id=777
探索頻道,http://75.127.89.169:35441/endday20260630.php?id=778
Now英超1,http://75.127.89.169:35441/endday20260630.php?id=779
動物星球,http://75.127.89.169:35441/endday20260630.php?id=783
Now英超1,http://75.127.89.169:35441/endday20260630.php?id=781#http://75.127.89.169:35441/endday20260630.php?id=782
Now618,http://75.127.89.169:35441/endday20260630.php?id=785
NowTV641,http://75.127.89.169:35441/endday20260630.php?id=786
探索動力,http://75.127.89.169:35441/endday20260630.php?id=787#http://75.127.89.169:35441/endday20260630.php?id=789
探索科學,http://75.127.89.169:35441/endday20260630.php?id=790#http://75.127.89.169:35441/endday20260630.php?id=791#http://75.127.89.169:35441/endday20260630.php?id=793
探索亞洲,http://75.127.89.169:35441/endday20260630.php?id=794#http://75.127.89.169:35441/endday20260630.php?id=798
探索EVE,http://75.127.89.169:35441/endday20260630.php?id=799#http://75.127.89.169:35441/endday20260630.php?id=800
HGTV,http://75.127.89.169:35441/endday20260630.php?id=801#http://75.127.89.169:35441/endday20260630.php?id=802
罪犯偵察實緑,http://75.127.89.169:35441/endday20260630.php?id=803
AFN亞洲美食,http://75.127.89.169:35441/endday20260630.php?id=804
CNEX,http://75.127.89.169:35441/endday20260630.php?id=805
DA,http://75.127.89.169:35441/endday20260630.php?id=808
DA2,http://75.127.89.169:35441/endday20260630.php?id=809
唯心衛視,http://75.127.89.169:35441/endday20260630.php?id=811
创世電視,http://75.127.89.169:35441/endday20260630.php?id=812
好消息,http://75.127.89.169:35441/endday20260630.php?id=813
好消息2,http://75.127.89.169:35441/endday20260630.php?id=815
天映频道HK,http://75.127.89.169:35441/endday20260630.php?id=899#http://75.127.89.169:35441/endday20260630.php?id=901
天映频道(國),http://75.127.89.169:35441/endday20260630.php?id=902
天映经典MY,http://75.127.89.169:35441/endday20260630.php?id=903
天映经典(國),http://75.127.89.169:35441/endday20260630.php?id=923#http://75.127.89.169:35441/endday20260630.php?id=924
TVB翡翠台MY(粤),http://75.127.89.169:35441/endday20260630.php?id=903#http://75.127.89.169:35441/endday20260630.php?id=906
TVB翡翠台MY(國),http://75.127.89.169:35441/endday20260630.php?id=904
AOD 311(粤),http://75.127.89.169:35441/endday20260630.php?id=909#http://75.127.89.169:35441/endday20260630.php?id=910
AOD 311(國),http://75.127.89.169:35441/endday20260630.php?id=910
中天亞洲台(馬來),http://75.127.89.169:35441/endday20260630.php?id=911#http://75.127.89.169:35441/endday20260630.php?id=912
TVB娱乐新闻台,http://75.127.89.169:35441/endday20260630.php?id=913#http://75.127.89.169:35441/endday20260630.php?id=914
TVB星河频道(粤),http://75.127.89.169:35441/endday20260630.php?id=917#http://75.127.89.169:35441/endday20260630.php?id=918
TVB星河频道(國),http://75.127.89.169:35441/endday20260630.php?id=915#http://75.127.89.169:35441/endday20260630.php?id=916
TVBSAsia,http://75.127.89.169:35441/endday20260630.php?id=919#http://75.127.89.169:35441/endday20260630.php?id=920
天映經典,http://75.127.89.169:35441/endday20260630.php?id=921#http://75.127.89.169:35441/endday20260630.php?id=922
天映經典(粤),http://75.127.89.169:35441/endday20260630.php?id=923#http://75.127.89.169:35441/endday20260630.php?id=924
凤凰中文(馬來),http://75.127.89.169:35441/endday20260630.php?id=926#http://75.127.89.169:35441/endday20260630.php?id=925
凤凰资讯(馬來),http://75.127.89.169:35441/endday20260630.php?id=928#http://75.127.89.169:35441/endday20260630.php?id=927
欢喜台,http://75.127.89.169:35441/endday20260630.php?id=931
80后经典歌曲,#genre#
黄家驹,https://vd4.bdstatic.com/mda-pdmaxg5vf0bmrpxx/sc/cae_h264/1682179055724322707/mda-pdmaxg5vf0bmrpxx.mp4
黄家驹不再犹豫,https://vd3.bdstatic.com/mda-nm75269264v485fe/sc/cae_h264/1670475833350119754/mda-nm75269264v485fe.mp4
黄家驹永远的beyond,https://vd2.bdstatic.com/mda-nmbduj4y5qrhr14v/576p/h264/1670838831995101004/mda-nmbduj4y5qrhr14v.mp4
张国荣金曲,https://vd2.bdstatic.com/mda-na8hrvu9tk4svhrf/sc/cae_h264_delogo/1642260080397657076/mda-na8hrvu9tk4svhrf.mp4
周传雄,https://vd4.bdstatic.com/mda-paq1wctq73q8kv3k/sc/cae_h264/1674630332295698141/mda-paq1wctq73q8kv3k.mp4
罗文,https://vd4.bdstatic.com/mda-pas47g35beq7c8am/576p/h264/1674788386403294509/mda-pas47g35beq7c8am.mp4
罗大佑,https://vd3.bdstatic.com/mda-paj3bndqef0brg82/hd/cae_h264/1674182231284241416/mda-paj3bndqef0brg82.mp4
邰正宵,https://vd2.bdstatic.com/mda-pai1fgvqnzfshm79/hd/cae_h264/1674091705705323755/mda-pai1fgvqnzfshm79.mp4
张镐哲,https://vd3.bdstatic.com/mda-pai1autuhxiwv606/hd/cae_h264/1674091410698310238/mda-pai1autuhxiwv606.mp4
孟庭苇,https://vd4.bdstatic.com/mda-pah0g785da3bd8cg/hd/cae_h264/1674003403215729852/mda-pah0g785da3bd8cg.mp4
陈慧娴,https://vd2.bdstatic.com/mda-pag1mzva41p63jq5/hd/cae_h264/1673927648285556707/mda-pag1mzva41p63jq5.mp4
蔡依林,https://vd4.bdstatic.com/mda-pac79inw7bdc065u/hd/cae_h264/1673588623519298769/mda-pac79inw7bdc065u.mp4
周传雄2,https://vd4.bdstatic.com/mda-nmb8cpkzdnk0m1in/hd/cae_h264/1670826466410104045/mda-nmb8cpkzdnk0m1in.mp4
刀郎,https://vd3.bdstatic.com/mda-pat2dzrxjp4fkzdb/576p/h264/1674870199072291490/mda-pat2dzrxjp4fkzdb.mp4
后街男孩,https://vd2.bdstatic.com/mda-par8z6y3utptip75/hd/cae_h264/1674717583528229786/mda-par8z6y3utptip75.mp4
动力火车,https://vd3.bdstatic.com/mda-paf2igxsejppa5pp/hd/cae_h264/1673837006365021404/mda-paf2igxsejppa5pp.mp4
草蜢乐队,https://vd3.bdstatic.com/mda-pab6g9c7wiiqtrga/hd/cae_h264/1673505526767573188/mda-pab6g9c7wiiqtrga.mp4
小虎队,https://vd2.bdstatic.com/mda-paa30i5xz1kit41f/hd/cae_h264/1673418932656982871/mda-paa30i5xz1kit41f.mp4
张宇,https://vd4.bdstatic.com/mda-paq1swz9kfiww0nf/720p/h264/1674609379540322499/mda-paq1swz9kfiww0nf.mp4
王杰,https://vd3.bdstatic.com/mda-paj24w3pip97yamz/sc/cae_h264/1674185355776462627/mda-paj24w3pip97yamz.mp4
黄安,https://vd4.bdstatic.com/mda-paj1yviih627m7br/sc/cae_h264/1674182480562260368/mda-paj1yviih627m7br.mp4
郭富城,https://vd3.bdstatic.com/mda-paj1y1ffn07b81zr/sc/cae_h264/1674180953809875143/mda-paj1y1ffn07b81zr.mp4
陈淑桦,https://vd2.bdstatic.com/mda-paib4m1zb47fz3j0/sc/cae_h264/1674117441894799856/mda-paib4m1zb47fz3j0.mp4
任贤齐,https://vd2.bdstatic.com/mda-nksbd58xaz4z1t64/sc/cae_h264/1669538442443360196/mda-nksbd58xaz4z1t64.mp4
莫文蔚,https://vd3.bdstatic.com/mda-nksbbcfasp641205/sc/cae_h264/1669538238470976198/mda-nksbbcfasp641205.mp4
梁咏琪,https://vd3.bdstatic.com/mda-nkm0vwwxem7nnicp/sc/cae_h264/1669097506610820128/mda-nkm0vwwxem7nnicp.mp4
梁静茹,https://vd2.bdstatic.com/mda-nkm0tccmp4h9mbzx/sc/cae_h264/1669099609536177298/mda-nkm0tccmp4h9mbzx.mp4
李克勤,https://vd3.bdstatic.com/mda-nkm0rfx2h01mecpb/sc/cae_h264/1669097663537218616/mda-nkm0rfx2h01mecpb.mp4
邓丽君,https://vd4.bdstatic.com/mda-nkg71nvnuzanh072/sc/cae_h264/1668667802847572861/mda-nkg71nvnuzanh072.mp4
草蜢,https://vd2.bdstatic.com/mda-nkg6xtz6ph8a421a/sc/cae_h264/1668671364539601937/mda-nkg6xtz6ph8a421a.mp4
S.H.E,https://vd2.bdstatic.com/mda-nkg6vju7i34is8z3/sc/cae_h264/1668668139955974515/mda-nkg6vju7i34is8z3.mp4
张雨生,https://vd4.bdstatic.com/mda-nis0atuv091ryxg0/sc/cae_h264/1664442884366030417/mda-nis0atuv091ryxg0.mp4
小虎队,https://vd2.bdstatic.com/mda-nib4himpp1kr57zh/sc/cae_h264/1662971986169623460/mda-nib4himpp1kr57zh.mp4
黄品源,https://vd2.bdstatic.com/mda-ni506bsvmmdm4bdv/sc/cae_h264/1662424001611264977/mda-ni506bsvmmdm4bdv.mp4
刘德华,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4
周华健,https://vd4.bdstatic.com/mda-nhw80v1ith9wa8e8/sc/cae_h264/1662013758665982272/mda-nhw80v1ith9wa8e8.mp4
伍佰,http://vd3.bdstatic.com/mda-pe07i71fkd531zj1/sc/bd265_cae_roi_v5/1682947766065803786/mda-pe07i71fkd531zj1.mp4
月亮,https://vd4.bdstatic.com/mda-jgwewhc9bepbuwn0/hd/mda-jgwewhc9bepbuwn0.mp4
爱人跟人走闽南歌曲老歌配泳装,https://vd4.bdstatic.com/mda-nihfpd5eadd9v5aj/576p/h264/1663499128104260927/mda-nihfpd5eadd9v5aj.mp4
英文歌曲麻烦是朋友-Trouble Is A Friend,https://vd4.bdstatic.com/mda-ke8tez6x72w0qyyt/v1-cae/hd/mda-ke8tez6x72w0qyyt.mp4
做你的爱人,http://vd4.bdstatic.com/mda-kmqgyhj16m8qgziu/mda-kmqgyhj16m8qgziu.mp4
Day by Day,http://vd4.bdstatic.com/mda-ma39e363u5ebd33e/v1-cae/mda-ma39e363u5ebd33e.mp4
大家一起来,http://vd4.bdstatic.com/mda-madrvwbtks7xk4t4/v1-cae/mda-madrvwbtks7xk4t4.mp4
水手粤语版,http://vd4.bdstatic.com/mda-maennfh5abgkzfa3/v1-cae/mda-maennfh5abgkzfa3.mp4
曾风靡一时的经典英文歌曲Lonely,https://vd4.bdstatic.com/mda-nfs82gjza0n84t4b/hd/cae_h264/1656310281519459378/mda-nfs82gjza0n84t4b.mp4
忘了你忘了我,https://vd4.bdstatic.com/mda-idamvm3n0ezn1ekt/hd/mda-idamvm3n0ezn1ekt.mp4
英雄泪,https://vd4.bdstatic.com/mda-kitue2ueuxeas45p/hd/mda-kitue2ueuxeas45p.mp4
邰正宵－一千零一夜,https://vd4.bdstatic.com/mda-kiv5cm47bi8intqk/mda-kiv5cm47bi8intqk.mp4
邰正宵－心要让你听见,https://vd4.bdstatic.com/mda-kehnty05jtrz94t3/v1-cae/hd/mda-kehnty05jtrz94t3.mp4
邰正宵－找一个字代替,https://vd4.bdstatic.com/mda-kfswfucvvzmsjeku/v1-cae/hd/mda-kfswfucvvzmsjeku.mp4
邰正宵－千纸鹤,https://vd4.bdstatic.com/mda-kiv5v4cxyx5hene5/mda-kiv5v4cxyx5hene5.mp4
邰正宵－好人好梦,https://vd4.bdstatic.com/mda-kfk09vjr74indmmk/mda-kfk09vjr74indmmk.mp4
邰正宵－几番风雨,https://vd4.bdstatic.com/mda-kkabstvmaumeweig/hd/mda-kkabstvmaumeweig.mp4
刘德华－暗里着迷,https://vd4.bdstatic.com/mda-kkncdafkwzfehvsz/hd/mda-kkncdafkwzfehvsz.mp4
刘德华－一起走过的日子,https://vd4.bdstatic.com/mda-kjqv1j8ttzqf43jf/mda-kjqv1j8ttzqf43jf.mp4
刘德华－天若有情,https://vd4.bdstatic.com/mda-khqvv9kidsuxd8rk/hd/mda-khqvv9kidsuxd8rk.mp4
独自去偷欢,https://vd4.bdstatic.com/mda-kj0rn82wm2vb6i15/hd/mda-kj0rn82wm2vb6i15.mp4
合集涛声依旧,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4
合集天路,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
合集驼铃草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
合集粤语上海滩,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
合集刀郎敖包相会,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
